"","gene_id","Locus_tag","norm_count","raw_count","BW25113_GSE73673","BW25113_GSE85914"
"3466","yibL","b3602",98.2611527181153,104,1,1
"3467","lldP","b3603",11.5858584027499,79.5,1,1
"3468","lldR","b3604",12.1098257462497,12,1,1
"3469","lldD","b3605",14.2354475540988,14.5,1,1
"3470","trmL","b3606",26.2982030050506,26,1,1
"3471","cysE","b3607",50.4701882464205,48.5,1,1
"3472","gpsA","b3608",62.655192966935,62.5,1,1
"3473","secB","b3609",304.684393278488,300,1,1
"3474","grxC","b3610",1066.61637456255,1024.5,1,1
"3475","yibN","b3611",810.241252294739,784,1,1
"3476","gpmM","b3612",201.247901968238,320.5,1,1
"3477","envC","b3613",26.6807382151383,124,1,1
"3478","yibQ","b3614",35.2017189155322,157,1,1
"3479","waaH","b3615",4.0460326671095,14,1,1
"3480","tdh","b3616",37.930806540451,40,1,1
"3481","kbl","b3617",52.2597987293141,54.5,1,1
"3482","yibB","b3618",18.9229926957765,30.5,1,1
"3483","hldD","b3619",275.59365607796,269,1,1
"3484","waaF","b3620",82.3023618383899,86,1,1
"3485","waaC","b3621",31.0287818617406,94.5,1,1
"3486","waaL","b3622",23.7326685229842,51,1,1
"3487","waaU","b3623",67.2041722951337,75,1,1
"3488","waaZ","b3624",24.2595350388678,37.5,1,1
"3489","waaY","b3625",57.0995343247295,62.5,1,1
"3490","waaJ","b3626",22.8326713319228,29,1,1
"3491","waaR","b3627",66.1052392304671,73,1,1
"3492","waaB","b3628",19.4858583197452,30,1,1
"3493","waaS","b3629",13.5927706211953,24.5,1,1
"3494","waaP","b3630",47.6488596520535,58,1,1
"3495","waaG","b3631",66.0692660586831,71.5,1,1
"3496","waaQ","b3632",44.2147595413439,57,1,1
"3497","waaA","b3633",18.7298263283763,39,1,1
"3498","coaD","b3634",12.3720851870928,18.5,1,1
"3499","mutM","b3635",2.12236221248866,2.5,1,1
"3500","rpmG","b3636",51.5214550599575,50,1,1
"3501","rpmB","b3637",146.108650265858,140,1,1
"3502","yicR","b3638",10.7139337686754,15,1,1
"3503","dfp","b3639",98.8193059079242,288,1,1
"3504","dut","b3640",45.191659931708,43,1,1
"3505","slmA","b3641",14.9504050647644,19,1,1
"3506","pyrE","b3642",0.951798876734379,9.5,1,1
"3507",NA,"b3643",1.71566146469941,44,1,NA
"3508","yicC","b3644",40.6280891276612,43,1,1
"3509","dinD","b3645",2.73534160440496,7,1,1
"3510","yicG","b3646",6.94528470211243,20,1,1
"3511","ligB","b3647",2.37773198825332,11,1,1
"3512","gmk","b3648",322.162797200365,307.5,1,1
"3513","rpoZ","b3649",712.031386133307,677.5,1,1
"3514","spoT","b3650",209.111764401388,284,1,1
"3515","trmH","b3651",60.2452174370993,87.5,1,1
"3516","recG","b3652",30.9260095550602,63,1,1
"3517","gltS","b3653",11.418886606385,19,1,1
"3518","xanP","b3654",13.9743623518697,20,1,1
"3519","yicH","b3655",40.2840329547916,50.5,1,1
"3520","yicI","b3656",3.45480504008604,20,1,1
"3521","yicJ","b3657",4.77672803350879,5.5,1,1
"3522","selC","b3658",4.20387534248447,4,NA,1
"3523","setC","b3659",1.074652972228,1.5,1,1
"3524","yicL","b3660",15.2594726577526,15,1,1
"3525","nlpA","b3661",107.210812290615,102.5,1,1
"3526","nepI","b3662",7.61283825521401,40.5,1,1
"3527","yicN","b3663",15.28641638972,15.5,1,1
"3528","yicO","b3664",0.0236841366068789,0.5,1,1
"3529","ade","b3665",2.69847449887343,4,1,1
"3530","uhpT","b3666",0.0359731717840542,1.5,1,1
"3531","uhpC","b3667",1.60013739003855,2,1,1
"3532","uhpB","b3668",2.68869571279206,4,1,1
"3533","uhpA","b3669",23.6587898587365,23,1,1
"3534","ilvN","b3670",416.207343042569,396.5,1,1
"3535","ilvB","b3671",206.95904531822,209,1,1
"3536","ivbL","b3672",621.218510310171,593.5,1,1
"3537","emrD","b3673",2.42464875882009,31.5,1,1
"3538","yidF","b3674",2.30618308370645,9,1,1
"3539","yidG","b3675",6.83129743153726,6.5,1,1
"3540","yidH","b3676",11.5606571918323,11,1,1
"3541","yidI","b3677",12.6116260274534,12,1,1
"3542","yidJ","b3678",1.81329461950047,6.5,1,1
"3543","yidK","b3679",0.0816981649856861,2,1,1
"3544","yidL","b3680",11.6086214208777,12.5,1,1
"3545",NA,"b3683",0.142104819641273,3,1,NA
"3546","yidP","b3684",1.5968777946781,2,1,1
"3547","yidE","b3685",7.92311534965122,8.5,1,1
"3548","ibpB","b3686",2.68737737535955,4.5,1,1
"3549","ibpA","b3687",57.8441350416543,56,1,1
"3550","yidQ","b3688",263.841141969946,253,1,1
"3551","yidR","b3689",10.1884943429441,50.5,1,1
"3552","cbrA","b3690",3.78794478278986,27,1,1
"3553","dgoT","b3691",0.738641647272469,7,1,1
"3554","dgoK","b3693",10.0201771101847,11,1,1
"3555","yidX","b3696",3.71436409645796,5,1,1
"3556","yidA","b3697",53.8599361193527,56.5,1,1
"3557","yidB","b3698",8.99319038908625,10,1,1
"3558","gyrB","b3699",88.5515517569903,123,1,1
"3559","recF","b3700",8.65393813526267,48,1,1
"3560","dnaN","b3701",68.6638029520166,87,1,1
"3561","dnaA","b3702",85.6186646752246,93,1,1
"3562","rpmH","b3703",204.531859211342,198.5,1,1
"3563","rnpA","b3704",126.282049230782,123.5,1,1
"3564","yidC","b3705",65.7822222372827,141,1,1
"3565","mnmE","b3706",38.2708003471467,76,1,1
"3566","tnaC","b3707",1.21675779186927,4.5,1,1
"3567","tnaA","b3708",2.35258582079569,20.5,1,1
"3568","tnaB","b3709",0.0236841366068789,0.5,1,1
"3569","mdtL","b3710",6.32949715033358,6.5,1,1
"3570","yidZ","b3711",32.1019177596578,31.5,1,1
"3571","yieE","b3712",81.9995512929699,79,1,1
"3572","chrR","b3713",65.1837519451161,62.5,1,1
"3573","purP","b3714",40.7482437488629,45.5,1,1
"3574","yieH","b3715",14.1182550390059,26,1,1
"3575","cbrB","b3716",3.26082602221551,7.5,1,1
"3576","cbrC","b3717",1.25481680906409,8.5,1,1
"3577","yieK","b3718",1.09833710883488,2,1,1
"3578","yieL","b3719",1.24282575180274,6,1,1
"3579","bglH","b3720",0.119910572613514,3,1,1
"3580","bglB","b3721",0.53747547507191,1,1,1
"3581","bglF","b3722",0.0710524098206367,2,1,1
"3582","bglG","b3723",0.0719463435681084,2.5,1,1
"3583","phoU","b3724",63.6072986916845,61,1,1
"3584","pstB","b3725",256.456820432799,244.5,1,1
"3585","pstA","b3726",4.98117196278341,10,1,1
"3586","pstC","b3727",11.3211163514716,17.5,1,1
"3587","pstS","b3728",7.50067453648404,11,1,1
"3588","glmS","b3729",260.099915929576,259,1,1
"3589","glmU","b3730",131.577139942243,179.5,1,1
"3590","atpC","b3731",21.0815622973245,43.5,1,1
"3591","atpD","b3732",74.3973235462004,101.5,1,1
"3592","atpG","b3733",140.038637096037,263,1,1
"3593","atpA","b3734",477.572163469262,699.5,1,1
"3594","atpH","b3735",2326.64826194965,2315.5,1,1
"3595","atpF","b3736",471.086476584953,516,1,1
"3596","atpE","b3737",193.482178537657,236,1,1
"3597","atpB","b3738",105.907392256561,224,1,1
"3598","atpI","b3739",59.6160577073144,121,1,1
"3599","rsmG","b3740",32.7648855194248,129,1,1
"3600","mnmG","b3741",34.7858843588682,85,1,1
"3601","mioC","b3742",363.767118754781,350.5,1,1
"3602","asnC","b3743",41.239596791712,45.5,1,1
"3603","asnA","b3744",4.8433470308702,18,1,1
"3604","viaA","b3745",12.3880401428655,30,1,1
"3605","ravA","b3746",129.93232260639,142,1,1
"3606","kup","b3747",4.39785436035499,26,1,1
"3607","rbsD","b3748",38.5261514564189,41.5,1,1
"3608","rbsA","b3749",9.69556088665884,14,1,1
"3609","rbsC","b3750",26.3408398878893,42.5,1,1
"3610","rbsB","b3751",21.6287985310624,24,1,1
"3611","rbsK","b3752",17.463533035227,20,1,1
"3612","rbsR","b3753",24.0961387088964,33.5,1,1
"3613","hsrA","b3754",26.5805890092243,32.5,1,1
"3614","yieP","b3755",150.335911767034,144,1,1
"3615","rrsC","b3756",0,0,NA,1
"3616","gltU","b3757",17.866470205559,17,NA,1
"3617","rrlC","b3758",1.05096883562112,1,NA,1
"3618","rrfC","b3759",0,0,NA,1
"3619","aspT","b3760",17.866470205559,17,NA,1
"3620","trpT","b3761",5.25484417810559,5,NA,1
"3621","yifE","b3764",101.567843859053,2006.5,1,1
"3622","yifB","b3765",8.99629880365794,59.5,1,1
"3623","ilvL","b3766",163.638811168546,162,1,1
"3624","ilvM","b3769",2733.49002221579,2620.5,1,1
"3625","ilvE","b3770",276.054092942183,414.5,1,1
"3626","ilvD","b3771",77.2581103916921,158.5,1,1
"3627","ilvA","b3772",252.744924157368,302,1,1
"3628","ilvY","b3773",11.0394169773995,35,1,1
"3629","ilvC","b3774",1483.31064699968,1433,1,1
"3630","ppiC","b3775",65.2417659734949,64,1,1
"3631",NA,"b3777",5.67802246650518,148,1,NA
"3632","rep","b3778",23.7041254245783,201,1,1
"3633","gpp","b3779",22.8326713319228,26.5,1,1
"3634","rhlB","b3780",693.180566089488,671.5,1,1
"3635","trxA","b3781",363.994948842747,355,1,1
"3636","rho","b3783",956.27199055407,981.5,1,1
"3637","wecA","b3784",58.0222188350968,184,1,1
"3638","wzzE","b3785",7.31772284399416,55.5,1,1
"3639","wecB","b3786",24.3422801226335,38,1,1
"3640","wecC","b3787",28.915756138531,40.5,1,1
"3641","rffG","b3788",29.4326810519877,40.5,1,1
"3642","rffH","b3789",10.2701475158505,16.5,1,1
"3643","wecD","b3790",13.3649405332296,19,1,1
"3644","wecE","b3791",10.2599982554117,15.5,1,1
"3645","wzxE","b3792",6.17603348554074,14,1,1
"3646","wzyE","b3793",22.998460288171,30,1,1
"3647","wecG","b3794",12.2992988391048,16,1,1
"3648","yifK","b3795",12.3229829757116,18.5,1,1
"3649","argX","b3796",25.2232520549068,24,NA,1
"3650","hisR","b3797",19.9684078768012,19,NA,1
"3651","leuT","b3798",11.5606571918323,11,NA,1
"3652","proM","b3799",0,0,NA,1
"3653","aslB","b3800",1.16938951865551,3.5,1,1
"3654","aslA","b3801",3.22697495212036,21,1,1
"3655","hemY","b3802",73.6086675759711,71,1,1
"3656","hemX","b3803",121.721036905917,185.5,1,1
"3657","hemD","b3804",75.0264832759853,81,1,1
"3658","hemC","b3805",142.696184702623,153.5,1,1
"3659","cyaA","b3806",113.803475210863,189.5,1,1
"3660","cyaY","b3807",7.92866900424762,21,1,1
"3661","dapF","b3809",10.7603365057646,34,1,1
"3662","yigA","b3810",40.1026047098506,41.5,1,1
"3663","xerC","b3811",36.010856829818,53.5,1,1
"3664","yigB","b3812",169.248917395754,174,1,1
"3665","uvrD","b3813",27.683514236531,59.5,1,1
"3666","corA","b3816",34.5591174800033,41.5,1,1
"3667","yigF","b3817",0.525484417810559,0.5,1,1
"3668","yigG","b3818",0.059955286306757,2,1,1
"3669","rarD","b3819",8.45068554572347,21,1,1
"3670","yigI","b3820",23.7080724252144,24.5,1,1
"3671","pldA","b3821",66.7569456031874,64,1,1
"3672","recQ","b3822",13.9704886389639,21,1,1
"3673","rhtC","b3823",19.5850282786319,21.5,1,1
"3674","rhtB","b3824",85.7560828093532,84,1,1
"3675","pldB","b3825",350.702352092107,338.5,1,1
"3676","yigL","b3826",68.3031053598002,77.5,1,1
"3677","yigM","b3827",16.2955706067237,28,1,1
"3678","metR","b3828",6.61370678961613,13.5,1,1
"3679","metE","b3829",911.183716735369,1042,1,1
"3680","ysgA","b3830",275.186165244928,688.5,1,1
"3681","udp","b3831",1592.49516594568,1886.5,1,1
"3682","rmuC","b3832",18.6162820608295,71.5,1,1
"3683","ubiE","b3833",117.699192357512,136.5,1,1
"3684","ubiJ","b3834",20.6018118099639,23,1,1
"3685","ubiB","b3835",23.5966324869287,46,1,1
"3686","tatA","b3836",312.26029142695,300,1,1
"3687","tatB","b3838",217.264885700988,213.5,1,1
"3688","tatC","b3839",19.606319788962,22.5,1,1
"3689","rfaH","b3842",23.3537223372741,40,1,1
"3690","ubiD","b3843",118.605716782478,121.5,1,1
"3691","fre","b3844",31.7688862138606,37,1,1
"3692","fadA","b3845",9.95446216510057,33.5,1,1
"3693","fadB","b3846",19.1713733453574,35,1,1
"3694","pepQ","b3847",187.092877281805,178.5,1,1
"3695","yigZ","b3848",17.3614103289949,17,1,1
"3696","trkH","b3849",30.7445722224581,90.5,1,1
"3697","hemG","b3850",90.0212317755769,89.5,1,1
"3698","rrsA","b3851",0,0,NA,1
"3699","ileT","b3852",35.732940411118,34,NA,1
"3700","alaT","b3853",0,0,NA,1
"3701","rrlA","b3854",1.05096883562112,1,NA,1
"3702","rrfA","b3855",0,0,NA,1
"3703","mobB","b3856",25.7549225804335,438.5,1,1
"3704","mobA","b3857",37.3933310653791,39,1,1
"3705","yihD","b3858",358.917848421873,342,1,1
"3706","srkA","b3859",59.8011274238535,145,1,1
"3707","dsbA","b3860",58.4945593332202,59.5,1,1
"3708","yihF","b3861",4.81079606934488,38,1,1
"3709","yihG","b3862",4.38891502288028,20,1,1
"3710","polA","b3863",88.0473950064096,103,1,1
"3711","spf","b3864",31.5290650686335,30,NA,1
"3712","yihA","b3865",52.2289274383772,69.5,1,1
"3713","yihI","b3866",190.169639278279,194.5,1,1
"3714","hemN","b3867",270.012907597728,1589,1,1
"3715","glnG","b3868",198.505822424438,207.5,1,1
"3716","glnL","b3869",53.913300207161,72,1,1
"3717","glnA","b3870",660.600740466208,644.5,1,1
"3718","typA","b3871",94.0206782824183,232.5,1,1
"3719","yihL","b3872",8.4373853083458,54.5,1,1
"3720","yihM","b3873",5.06349615197336,74.5,1,1
"3721","yihN","b3874",0.566333500303402,1.5,1,1
"3722","ompL","b3875",0.0359731717840542,1.5,1,1
"3723","yihO","b3876",2.12236221248866,2.5,1,1
"3724","yihP","b3877",0.561457589594613,1.5,1,1
"3725","yihQ","b3878",2.17388401481034,4,1,1
"3726","yihR","b3879",1.12291517918923,3,1,1
"3727","yihS","b3880",5.8276968691299,6.5,1,1
"3728","yihT","b3881",3.15290650686335,3,1,1
"3729","yihU","b3882",1.11224245936038,2.5,1,1
"3730","yihV","b3883",1.09833710883488,2,1,1
"3731","yihW","b3884",7.3804659859547,7.5,1,1
"3732","yihX","b3885",32.6004584455011,31.5,1,1
"3733","yihY","b3886",92.6036782176927,90.5,1,1
"3734","dtd","b3887",122.556290032895,119.5,1,1
"3735","yiiD","b3888",66.846562678982,79.5,1,1
"3736","yiiE","b3889",0.287785374272434,7.5,1,1
"3737","yiiF","b3890",7.68357450929057,16,1,1
"3738","fdhE","b3891",16.3979364674795,20,1,1
"3739","fdoI","b3892",13.1607945818708,13,1,1
"3740","fdoH","b3893",3.98475904337023,11,1,1
"3741","fdoG","b3894",24.4994277193228,40.5,1,1
"3742","fdhD","b3895",12.2086888571214,14.5,1,1
"3743","yiiG","b3896",1.33875420989355,8.5,1,1
"3744","frvR","b3897",0.118420683034395,2.5,1,1
"3745","frvX","b3898",1.07139337686754,1.5,1,1
"3746","frvB","b3899",0.597430761378667,2.5,1,1
"3747","frvA","b3900",0.525484417810559,0.5,1,1
"3748","rhaM","b3901",0,0,1,1
"3749","rhaD","b3902",0.0359731717840542,1,1,1
"3750","rhaA","b3903",0.0236841366068789,0.5,1,1
"3751","rhaB","b3904",0,0,1,1
"3752","rhaS","b3905",2.62742208905279,2.5,1,1
"3753","rhaR","b3906",0,0,1,1
"3754","rhaT","b3907",1.63640853973843,3,1,1
"3755","sodA","b3908",2349.50210565475,2237,1,1
"3756","kdgT","b3909",0.102122706232108,2.5,1,1
"3757","yiiM","b3910",26.6480657673187,52,1,1
"3758","cpxA","b3911",29.5929163536394,31.5,1,1
"3759","cpxR","b3912",98.0758513160818,102.5,1,1
"3760","fieF","b3915",72.7848971209846,104,1,1
"3761","pfkA","b3916",371.186927154665,387.5,1,1
"3762","sbp","b3917",7.30649723798561,75.5,1,1
"3763","cdh","b3918",10.0971092100026,104.5,1,1
"3764","tpiA","b3919",339.605905694346,326.5,1,1
"3765","yiiQ","b3920",106.267762970346,104,1,1
"3766","yiiR","b3921",2.80728794797306,8,1,1
"3767","yiiS","b3922",256.300767834563,302.5,1,1
"3768","uspD","b3923",124.162459493806,146,1,1
"3769","fpr","b3924",94.2985521541588,94.5,1,1
"3770","glpX","b3925",50.5857123210814,88.5,1,1
"3771","glpK","b3926",41.238432738777,57.5,1,1
"3772","glpF","b3927",16.4219185820022,19.5,1,1
"3773","zapB","b3928",2362.09982633167,2248.5,1,1
"3774","rraA","b3929",208.785188672451,203,1,1
"3775","menA","b3930",31.5903386923728,31.5,1,1
"3776","hslU","b3931",245.87198951152,312,1,1
"3777","hslV","b3932",175.068009295902,168.5,1,1
"3778","ftsN","b3933",25.5178455934186,76,1,1
"3779","cytR","b3934",35.0309788538252,91,1,1
"3780","priA","b3935",11.3062454648216,29.5,1,1
"3781","rpmE","b3936",233.864548040221,223.5,1,1
"3782","yiiX","b3937",9.02797164920701,10.5,1,1
"3783","metJ","b3938",19.4666075955975,19,1,1
"3784","metB","b3939",12.5632497900461,85,1,1
"3785","metL","b3940",19.4972539931028,52.5,1,1
"3786","metF","b3941",18.1932628655017,25,1,1
"3787","katG","b3942",47.4537255507257,73.5,1,1
"3788","yijE","b3943",11.5088555061593,23,1,1
"3789","yijF","b3944",1.39818603681028,9.5,1,1
"3790","gldA","b3945",10.1760608545822,14,1,1
"3791","fsaB","b3946",7.36877290660917,7.5,1,1
"3792","frwA","b3947",1.73780879722061,19.5,1,1
"3793","frwC","b3949",0.0473682732137578,1,1,1
"3794","frwB","b3950",2.10193767124223,2,1,1
"3795","pflD","b3951",3.21286179317011,5,1,1
"3796","pflC","b3952",1.09893306466652,2.5,1,1
"3797","frwD","b3953",0,0,1,1
"3798","yijO","b3954",33.1414914938493,32.5,1,1
"3799","eptC","b3955",67.4254018097229,68,1,1
"3800","ppc","b3956",862.404608580828,906.5,1,1
"3801","argE","b3957",154.09485189739,298,1,1
"3802","argC","b3958",35.6172740418823,57,1,1
"3803","argB","b3959",12.4843385195006,38.5,1,1
"3804","argH","b3960",15.9854389105702,57.5,1,1
"3805","oxyR","b3961",92.0934276735191,117.5,1,1
"3806","sthA","b3962",236.757895490713,245.5,1,1
"3807","fabR","b3963",142.105462762561,140.5,1,1
"3808","yijD","b3964",89.8818175601282,86.5,1,1
"3809","trmA","b3965",40.1973412562781,44.5,1,1
"3810","btuB","b3966",25.2994426018527,49,1,1
"3811","murI","b3967",27.1673470507741,34.5,1,1
"3812","rrsB","b3968",0,0,NA,1
"3813","gltT","b3969",59.9052236304037,57,NA,1
"3814","rrlB","b3970",1.05096883562112,1,NA,1
"3815","rrfB","b3971",0,0,NA,1
"3816","murB","b3972",27.7751883216797,44.5,1,1
"3817","birA","b3973",1653.68113591611,39377,1,1
"3818","coaA","b3974",16.5224249057369,33,1,1
"3819","thrU","b3976",384.654593837329,366,NA,1
"3820","tyrU","b3977",67.2620054797515,64,NA,1
"3821","glyT","b3978",100.893008219627,96,NA,1
"3822","thrT","b3979",1023.64364589497,974,NA,1
"3823","tufB","b3980",3591.63027576603,3428.5,1,1
"3824","secE","b3981",152.121198551401,179.5,1,1
"3825","nusG","b3982",1618.30621248498,1625,1,1
"3826","rplK","b3983",200.174267757926,204,1,1
"3827","rplA","b3984",110.741057825157,151,1,1
"3828","rplJ","b3985",1258.35870351681,1255,1,1
"3829","rplL","b3986",1233.07220433784,1318,1,1
"3830","rpoB","b3987",362.381015657406,1576,1,1
"3831","rpoC","b3988",222.640689675361,925,1,1
"3832","yjaZ","b3989",14.0273123371649,110.5,1,1
"3833","thiH","b3990",217.396660990863,296,1,1
"3834","thiG","b3991",240.738482354597,241,1,1
"3835","thiF","b3992",140.329063222814,209.5,1,1
"3836","thiE","b3993",89.2375720532985,144.5,1,1
"3837","thiC","b3994",279.906534130367,460,1,1
"3838","rsd","b3995",92.4721767251475,149.5,1,1
"3839","nudC","b3996",165.321372697544,239,1,1
"3840","hemE","b3997",77.7659567581874,197.5,1,1
"3841","nfi","b3998",50.5133313881493,62,1,1
"3842","yjaG","b3999",41.9626089144554,52.5,1,1
"3843","hupA","b4000",794.840333505454,764.5,1,1
"3844","yjaH","b4001",22.1606486820118,38.5,1,1
"3845","zraP","b4002",3.84417988092206,7.5,1,1
"3846","zraS","b4003",6.524515698992,92,1,1
"3847","zraR","b4004",0.0947365464275156,2,1,1
"3848","purD","b4005",91.5568359465157,90,1,1
"3849","purH","b4006",97.7660799086067,106.5,1,1
"3850","rrsE","b4007",0,0,NA,1
"3851","gltV","b4008",15.7645325343168,15,NA,1
"3852","rrlE","b4009",1.05096883562112,1,NA,1
"3853","rrfE","b4010",0,0,NA,1
"3854","yjaA","b4011",7382.85604747028,169228,1,1
"3855","yjaB","b4012",3.2958782955883,6.5,1,1
"3856","metA","b4013",32.6821566104867,33.5,1,1
"3857","aceB","b4014",6392.72774173251,6100,1,1
"3858","aceA","b4015",1237.86462779902,1371.5,1,1
"3859","aceK","b4016",133.162543581371,428.5,1,1
"3860","arpA","b4017",2.65989261033111,47.5,1,1
"3861","iclR","b4018",209.715650979627,200.5,1,1
"3862","metH","b4019",113.913215056168,164,1,1
"3863","yjbB","b4020",13.525068481005,44,1,1
"3864","pepE","b4021",9.11705597399729,13,1,1
"3865","rluF","b4022",63.2002349569083,63,1,1
"3866","yjbD","b4023",115.129051729558,111,1,1
"3867","lysC","b4024",710.8506377695,688,1,1
"3868","pgi","b4025",269.57134941332,484,1,1
"3869","yjbE","b4026",14.0282408114069,61.5,1,1
"3870","yjbF","b4027",4.99290529618047,101.5,1,1
"3871","yjbG","b4028",5.6928933531552,127,1,1
"3872","yjbH","b4029",3.29679919399957,8.5,1,1
"3873","psiE","b4030",495.018312634808,471.5,1,1
"3874","xylE","b4031",1.15888835097328,3.5,1,1
"3875","malG","b4032",9.05578235025803,11.5,1,1
"3876","malF","b4033",6.35318128694046,7,1,1
"3877","malE","b4034",43.6356312195228,42,1,1
"3878","malK","b4035",7.92963454037214,8.5,1,1
"3879","lamB","b4036",15.28641638972,15.5,1,1
"3880","malM","b4037",16.8391855065448,16.5,1,1
"3881",NA,"b4038",0.263803259749731,8,1,NA
"3882","ubiC","b4039",55.1758638701087,52.5,1,1
"3883","ubiA","b4040",31.0155717080843,30,1,1
"3884","plsB","b4041",69.0708666867928,81,1,1
"3885","dgkA","b4042",136.853778718711,137,1,1
"3886","lexA","b4043",15.1635622942263,26,1,1
"3887","dinF","b4044",4.09243540419874,26,1,1
"3888","yjbJ","b4045",36.546210203201,41,1,1
"3889","zur","b4046",105.874180182411,109.5,1,1
"3890","yjbL","b4047",0.0119910572613514,0.5,1,1
"3891","yjbM","b4048",0.781576508027004,24.5,1,1
"3892","dusA","b4049",15.4432935289704,19.5,1,1
"3893","pspG","b4050",30.4780962330124,29,1,1
"3894","qorA","b4051",148.877879196636,145,1,1
"3895","dnaB","b4052",111.313134422814,144.5,1,1
"3896","alr","b4053",19.4651380773763,68.5,1,1
"3897","tyrB","b4054",58.6786331392401,73.5,1,1
"3898","aphA","b4055",7.5423927977048,61,1,1
"3899","yjbQ","b4056",948.139678686496,905.5,1,1
"3900","yjbR","b4057",14.7135636986956,14,1,1
"3901","uvrA","b4058",52.7915627756949,142.5,1,1
"3902","ssb","b4059",14.0822818672218,24,1,1
"3903","yjcB","b4060",3.82228361181013,8,1,1
"3904","yjcC","b4061",25.6020011065352,58,1,1
"3905","soxS","b4062",5.82117767840899,6.5,1,1
"3906","soxR","b4063",3.24764305329087,5,1,1
"3907","yjcD","b4064",3.98628470056334,10,1,1
"3908","yjcE","b4065",25.0449848382854,32,1,1
"3909","yjcF","b4066",0.331577912496305,8.5,1,1
"3910","actP","b4067",2.87251658400985,8.5,1,1
"3911","yjcH","b4068",2.10193767124223,2,1,1
"3912","acs","b4069",95.1600478969249,92,1,1
"3913","nrfA","b4070",12.1808781560704,13.5,1,1
"3914","nrfB","b4071",1.61730233592452,2.5,1,1
"3915","nrfC","b4072",0.609421818640018,2.5,1,1
"3916","nrfD","b4073",0.059955286306757,1.5,1,1
"3917","nrfE","b4074",0.566333500303402,1.5,1,1
"3918","nrfF","b4075",1.5968777946781,2,1,1
"3919","nrfG","b4076",0.525484417810559,0.5,1,1
"3920","gltP","b4077",28.4472109715908,28.5,1,1
"3921","yjcO","b4078",39.7429092482882,44.5,1,1
"3922","fdhF","b4079",2.4547085270278,23,1,1
"3923","mdtP","b4080",0.872701618999725,9,1,1
"3924","mdtO","b4081",0.667589237451832,3.5,1,1
"3925","mdtN","b4082",0,0,1,1
"3926","yjcS","b4083",0.549466532333261,1.5,1,1
"3927","alsK","b4084",5.27526871935201,5.5,1,1
"3928","alsE","b4085",1.06295989288247,1.5,1,1
"3929","alsC","b4086",0.596536827631195,2,1,1
"3930","alsA","b4087",0.0236841366068789,0.5,1,1
"3931","alsB","b4088",1.09833710883488,2,1,1
"3932","alsR","b4089",13.1607945818708,13,1,1
"3933","rpiB","b4090",1.62382152664543,2.5,1,1
"3934","phnP","b4092",13.2392331514961,15,1,1
"3935","phnO","b4093",19.4666075955975,19,1,1
"3936","phnN","b4094",12.1571940194635,13,1,1
"3937","phnM","b4095",0.738641647272469,7.5,1,1
"3938","phnL","b4096",2.1632112949815,4,1,1
"3939","phnK","b4097",0,0,1,1
"3940","phnJ","b4098",0.0236841366068789,0.5,1,1
"3941","phnI","b4099",0.0479642290454056,1.5,1,1
"3942","phnH","b4100",0.0119910572613514,0.5,1,1
"3943","phnG","b4101",0,0,1,1
"3944","phnF","b4102",0,0,1,1
"3945",NA,"b4104",0.040849082492843,1,1,NA
"3946","phnD","b4105",0.54590895905698,1,1,1
"3947","phnC","b4106",0,0,1,1
"3948","yjdN","b4107",150.28854349382,143,1,1
"3949","yjdM","b4108",45.7171443495186,43.5,1,1
"3950","crfC","b4109",26.8189560324861,36.5,1,1
"3951","yjcZ","b4110",5.82117767840899,6.5,1,1
"3952","proP","b4111",183.011549186799,177.5,1,1
"3953","basS","b4112",12.4606543828937,30,1,1
"3954","basR","b4113",64.8433072077014,78,1,1
"3955","eptA","b4114",4.17575779341837,14,1,1
"3956","adiC","b4115",1.20685258001869,5,1,1
"3957","adiY","b4116",16.9339220529723,18.5,1,1
"3958","adiA","b4117",8.50580124474865,21,1,1
"3959","melR","b4118",93.0924401174546,90.5,1,1
"3960","melA","b4119",3.8622117958917,8,1,1
"3961","melB","b4120",3.28480813673822,6,1,1
"3962","yjdF","b4121",7.94222155346514,10,1,1
"3963","fumB","b4122",2.24490945996719,5.5,1,1
"3964","dcuB","b4123",4.77672803350879,5.5,1,1
"3965","dcuR","b4124",23.1686826568783,23,1,1
"3966","dcuS","b4125",18.0343450072179,23.5,1,1
"3967","yjdI","b4126",55.2706004165362,54.5,1,1
"3968","yjdJ","b4127",55.2232321433224,53.5,1,1
"3969","yjdK","b4128",2.12562180784911,2.5,1,1
"3970","lysU","b4129",48.0130610386314,61,1,1
"3971","dtpC","b4130",6.85727562738009,22.5,1,1
"3972","cadA","b4131",1.16938951865551,3.5,1,1
"3973","cadB","b4132",0.0479642290454056,2,1,1
"3974","cadC","b4133",11.0351727740217,10.5,1,1
"3975","pheU","b4134",0,0,NA,1
"3976","yjdC","b4135",702.149304901138,670.5,1,1
"3977","dsbD","b4136",36.2147048032609,55,1,1
"3978","cutA","b4137",35.4679814959831,39,1,1
"3979","dcuA","b4138",63.460760459584,68.5,1,1
"3980","aspA","b4139",34.1731481214755,70,1,1
"3981","fxsA","b4140",2.59212666115635,14,1,1
"3982","yjeH","b4141",36.7980224056894,48,1,1
"3983","groS","b4142",846.221769591181,810,1,1
"3984","groL","b4143",437.63195098456,426.5,1,1
